db_id,jaar van uitgave,editie,display_title,nummer,uitgever,verkend,herzien,bewerkt,uitgave,bijgewerkt,opname_jaar,basis_jaar,basis,schaal,bewerker,reproductie,editie,waterstaatskaart,bijkaart_we,bijkaart_hw,exemplaren,urls,plaatskenmerk,ocn,fysieke kenmerken,notities,stempels,provenance,url,
636,1974,4,51 - EINDHOVEN WEST,51,,,1972,,1974,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,TRUE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/51 Eindhoven-West-1.jpg,-,,,,,,,
906,1986,5,51 - EINDHOVEN WEST,51,"meetkundige dienst, delft",,,,1986,,1985,1985,"Topografische kaart 1985, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1985","Topografische Dienst, Emmen",5,TRUE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/51 Eindhoven-West-1.jpg,-,,,,,,,
637,1974,4,51 - EINDHOVEN WEST - bijkrt.h.w.,51,,,,,1974,,,,,,,,4,FALSE,FALSE,TRUE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/51 Eindhoven-West-2.jpg,-,,,,,,,
907,1986,5,51 - EINDHOVEN WEST - bijkrt.h.w.,51,"meetkundige dienst, delft",,,,1986,,1985,1985,"Topografische kaart 1985, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1985","Topografische Dienst, Emmen",5,FALSE,FALSE,TRUE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/51 Eindhoven-West-2.jpg,-,,,,,,,
161,[1889],1,52 - VENLO 1,52,Top. Inrichting,1888,,1889,,,,,,Schaal van 10000 Meters,,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/52 Venlo-1.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7301228 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//52/37/41/52374141073712340408278981101295722858.jpg/mode/1up,
341,[1928],2,52 - VENLO 1,52,Top. Inrichting,,1928,,,,,,,Schaal van 10000 Meter,,,2,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/52 Venlo-1.jpg,-,,,,,,,
162,[1889],1,52 - VENLO 2,52,Top. Inrichting,1888,,1889,,,,,,Schaal van 10000 Meters,,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/52 Venlo-2.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7301229 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//16/33/16/163316585517582492384911712632538602138.jpg/mode/1up,
342,[1928],2,52 - VENLO 2,52,Top. Inrichting,,1928,,,,,,,Schaal van 10000 Meter,,,2,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/52 Venlo-2.jpg,-,,,,,,,
163,[1889],1,52 - VENLO 3,52,Top. Inrichting,1888,,1889,,,,,,Schaal van 10000 Meters,,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/52 Venlo-3.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7301230 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//94/58/74/94587408959511699696455125178172906119.jpg/mode/1up,
343,[1928],2,52 - VENLO 3,52,Top. Inrichting,,1928,,,,,,,Schaal van 10000 Meter,,,2,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/52 Venlo-3.jpg,-,,,,,,,
164,[1889],1,52 - VENLO 4,52,Top. Inrichting,1888,,1889,,,,,,Schaal van 10000 Meters,,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/52 Venlo-4.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7301231 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//10/60/09/106009793774176616653142788434200400550.jpg/mode/1up,
344,[1928],2,52 - VENLO 4,52,Top. Inrichting,,1928,,,,,,,Schaal van 10000 Meter,,,2,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/52 Venlo-4.jpg,-,,,,,,,
462,[1951],3,52 - VENLO OOST,52,,1950-1951,,,,,,,,,Algemene Dienst Rijkswaterstaat,J.J. Groen & Zn. N.V. Leiden,3,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/52 Venlo-Oost.jpg,-,,,,,,,
644,1977,4,52 - VENLO OOST,52,,,1975,,1977,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,TRUE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/52 Venlo-Oost-1.jpg,-,,,,,,,
914,1987,5,52 - VENLO OOST,52,"meetkundige dienst, delft",,,,1987,,1986,1978,"Topografische kaart 1978, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1986","Topografische Dienst, Emmen",5,TRUE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/52 Venlo-Oost-1.jpg,-,,,,,,,
645,1977,4,52 - VENLO OOST - bijkrt.h.w.,52,,,,,1977,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,FALSE,FALSE,TRUE,1,,-,,,,,,,
915,1986,5,52 - VENLO OOST - bijkrt.h.w.,52,"meetkundige dienst, delft",,,,1986,,1985,1978,"Topografische kaart 1978, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1985","Topografische Dienst, Emmen",5,FALSE,FALSE,TRUE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/52 Venlo-Oost-2.jpg,-,,,,,,,
646,1977,4,52 - VENLO OOST - bijkrt.w.e.,52,,,,,1977,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,FALSE,TRUE,FALSE,1,,-,,,,,,,
461,[1951],3,52 - VENLO WEST,52,,1950-1951,,,,,,,,,Algemene Dienst Rijkswaterstaat,J.J. Groen & Zn. N.V. Leiden,3,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/52 Venlo-West.jpg,-,,,,,,,
474,1963,3BIS,52 - VENLO WEST,52,,,1960,,1963,,,,,,Rijkswaterstaat Algemene Dienst,Topografische Dienst,3BIS,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/edit_3bis/52 Venlo-West.jpg,-,,,,,,,
641,1976,4,52 - VENLO WEST,52,,,1975,,1976,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,TRUE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/52 Venlo-West-1.jpg,-,,,,,,,
911,1987,5,52 - VENLO WEST,52,"meetkundige dienst, delft",,,,1987,,1986,1978,"Topografische kaart 1978, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1986",,5,TRUE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/52 Venlo-West-1.jpg,-,,,,,,,
642,1976,4,52 - VENLO WEST - bijkrt.h.w.,52,,,,,1976,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,FALSE,FALSE,TRUE,1,,-,,,,,,,
912,1987,5,52 - VENLO WEST - bijkrt.h.w.,52,"meetkundige dienst, delft",,,,1987,,1985,1978,"Topografische kaart 1978, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1985","Topografische Dienst, Emmen",5,FALSE,FALSE,TRUE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/52 Venlo-West-2.jpg,-,,,,,,,
643,1977,4,52 - VENLO WEST - bijkrt.w.e.,52,,,,,1977,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,FALSE,TRUE,FALSE,1,,-,,,,,,,
913,1987,5,52 - VENLO WEST - bijkrt.w.e.,52,"meetkundige dienst, delft",,,,1987,,1985,1978,"Topografische kaart 1978, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1985","Topografische Dienst, Emmen",5,FALSE,TRUE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/52 Venlo-West-3.jpg,-,,,,,,,
345,[1894],2,53 - SLUIS,53,Top. Inrichting,1892,,1894,,,,,,Schaal van 10000 Meters,,,2,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/53 Sluis.jpg,-,,,,,,,
463,[1936],3,53 - SLUIS,53,,,1936,,,,,,,,Alg. Dienst Rijkswaterstaat,Top. Dienst,3,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/53 Sluis.jpg,-,,,,,,,
475,1964,3BIS,53 - SLUIS,53,,,1962,,1963-1964,,,,,,Rijkswaterstaat Algemene Dienst,Topografische Dienst,3BIS,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/edit_3bis/53 Sluis.jpg,-,,,,,,,
647,1972,4,53 - SLUIS,53,,,1971,,1972,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,TRUE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/53 Sluis-1.jpg,-,,,,,,,
648,1972,4,53 - SLUIS - bijkrt.h.w.,53,,,,,1972,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,FALSE,FALSE,TRUE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/53 Sluis-2.jpg,-,,,,,,,
166,[1874],1,54 - NEUZEN 1,54,Top. Bur.,,,1874,,,,,,Schaal van 10000 Meters,,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/54 Neuzen-1.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7301233 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//58/57/69/58576979013602218213839617041502955165.jpg/mode/1up,
346,[1894],2,54 - NEUZEN 1,54,Top. Inrichting,1892,,1894,,,,,,Schaal van 10000 Meters,,,2,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/54 Neuzen-1.jpg,-,,,,,,,
167,[1874],1,54 - NEUZEN 2,54,Top. Bur.,,,1874,,,,,,Schaal van 10000 Meters,,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/54 Neuzen-2.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7301234 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//15/04/56/15045683290102005994849283917024974211.jpg/mode/1up,
347,[1892],2,54 - NEUZEN 2,54,Top. Inrichting,1891,,1892,,,,,,Schaal van 10000 Meter,,,2,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/54 Neuzen-2.jpg,-,,,,,,,
168,[1874],1,54 - NEUZEN 3,54,Top. Bur.,,,1874,,,,,,Schaal van 10000 Meters,,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/54 Neuzen-3.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7301235 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//16/92/97/169297815239001034996433509417996430369.jpg/mode/1up,
348,[1892],2,54 - NEUZEN 3,54,Top. Inrichting,1891,,1892,,,,,,Schaal van 10000 Meters,,,2,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/54 Neuzen-3.jpg,-,,,,,,,
465,[1937],3,54 - NEUZEN OOST,54,,,1937,,,,,,,,Alg. Dienst Rijkswaterstaat,Top. Dienst,3,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/54 Neuzen-Oost.jpg,-,,,,,,,
464,[1936],3,54 - NEUZEN WEST,54,,,1936,,,,,,,,Alg. Dienst Rijkswaterstaat,Top. Dienst,3,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/54 Neuzen-West.jpg,-,,,,,,,
477,1966,3BIS,54 - TERNEUZEN OOST,54,,,1964,,1966,,,,,,Rijkswaterstaat Algemene Dienst,Topografische Dienst,3BIS,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/edit_3bis/54 Terneuzen-Oost.jpg,-,,,,,,,
651,1972,4,54 - TERNEUZEN OOST,54,,,1971,,1972,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,TRUE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/54 Terneuzen-Oost-1.jpg,-,,,,,,,
918,1982,5,54 - TERNEUZEN OOST,54,"directie waterhuishouding en waterbeweging, 's-gravenhage",,,,1982,,1979,1972,"Topografische kaart 1972, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1979","Topografische Dienst, Delft",5,TRUE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/54 Terneuzen-Oost-1.jpg,-,,,,,,,
652,1972,4,54 - TERNEUZEN OOST - bijkrt.h.w.,54,,,,,1972,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,FALSE,FALSE,TRUE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/54 Terneuzen-Oost-2.jpg,-,,,,,,,
919,1982,5,54 - TERNEUZEN OOST - bijkrt.h.w.,54,"directie waterhuishouding en waterbeweging, 's-gravenhage",,,,1982,,1979,1972,"Topografische kaart 1972, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1979","Topografische Dienst, Delft",5,FALSE,FALSE,TRUE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/54 Terneuzen-Oost-2.jpg,-,,,,,,,
476,1965,3BIS,54 - TERNEUZEN WEST,54,,,1962,,1965,,,,,,Rijkswaterstaat Algemene Dienst,Topografische Dienst,3BIS,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/edit_3bis/54 Terneuzen-West.jpg,-,,,,,,,
649,1973,4,54 - TERNEUZEN WEST,54,,,1971,,1973,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,TRUE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/54 Terneuzen-West-1.jpg,-,,,,,,,
916,1982,5,54 - TERNEUZEN WEST,54,"directie waterhuishouding en waterbeweging, 's-gravenhage",,,,1982,,1978,1975,"Topografische kaart 1975, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1978","Topografische Dienst, Delft",5,TRUE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/54 Terneuzen-West-1.jpg,-,,,,,,,
650,1973,4,54 - TERNEUZEN WEST - bijkrt.h.w.,54,,,,,1973,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,FALSE,FALSE,TRUE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/54 Terneuzen-West-2.jpg,-,,,,,,,
917,1982,5,54 - TERNEUZEN WEST - bijkrt.h.w.,54,"directie waterhuishouding en waterbeweging, 's-gravenhage",,,,1982,,1978,1975,"Topografische kaart 1975, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1978","Topografische Dienst, Delft",5,FALSE,FALSE,TRUE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/54 Terneuzen-West-2.jpg,-,,,,,,,
169,[1874],1,55 - HULST,55,Top. Bur.,,,1874,,,,,,Schaal van 10000 Meters,,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/55 Hulst.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7301236 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//91/86/75/91867529280585286170177038065652144890.jpg/mode/1up,
349,[1892],2,55 - HULST,55,Top. Inrichting,1892,,1892,,,,,,Schaal van 10000 Meters,,,2,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/55 Hulst.jpg,-,,,,,,,
466,[1937],3,55 - HULST,55,,,1937,,,,,,,,Alg. Dienst Rijkswaterstaat,Top. Dienst,3,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/55 Hulst.jpg,-,,,,,,,
653,1971,4,55 - HULST,55,,,1971,,1971,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,4,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/55 Hulst-1.jpg,-,,,,,,,
920,1982,5,55 - HULST,55,"directie waterhuishouding en waterbeweging, 's-gravenhage",,,,1982,,1979,1979,"Topografische kaart 1979, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1979","Topografische Dienst, Delft",5,TRUE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/55 Hulst-1.jpg,-,,,,,,,
654,1971,4,55 - HULST - bijkrt.h.w.,55,,,,,1971,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,FALSE,FALSE,TRUE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/55 Hulst-2.jpg,-,,,,,,,
921,1982,5,55 - HULST - bijkrt.h.w.,55,"directie waterhuishouding en waterbeweging, 's-gravenhage",,,,1982,,1979,1979,"Topografische kaart 1979, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1979","Topografische Dienst, Delft",5,FALSE,FALSE,TRUE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/55 Hulst-2.jpg,-,,,,,,,
478,1966,3BIS,55 - HULST WEST,55,,,1965,,1966,,,,,,Rijkswaterstaat Algemene Dienst,Topografische Dienst,3BIS,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/edit_3bis/55 Hulst-West.jpg,-,,,,,,,
479,1968,3,56 - HERENTALS OOST,56,,1967,,,1968,,,,,,Rijkswaterstaat Algemene Dienst,Topografische Dienst,3,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/edit_3bis/56 Herentals-Oost.jpg,-,,,,,,,
170,[1879],1,57 - VALKENSWAARD 1,57,Top. Inrigting,1877,,1879,,,,,,Schaal van 10000 Meters,,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/57 Valkenswaard-1.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7301237 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//15/37/10/153710891423049750396465494222796783740.jpg/mode/1up,
350,[1926],2,57 - VALKENSWAARD 1,57,Top. Inrichting,,1926,,,,,,,Schaal van 10000 Meter,,,2,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/57 Valkenswaard-1.jpg,-,,,,,,,
171,[1880],1,57 - VALKENSWAARD 2,57,Top. Inrigting,1877,,1880,,,,,,Schaal van 10000 Meters,,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/57 Valkenswaard-2.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7301238 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//10/46/21/10462156234360627867108377477959377265.jpg/mode/1up,
351,[1926],2,57 - VALKENSWAARD 2,57,Top. Inrichting,,1926,,,,,,,Schaal van 10000 Meter,,,2,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/57 Valkenswaard-2.jpg,-,,,,,,,
172,[1880],1,57 - VALKENSWAARD 3,57,Top. Inrigting,1877,,1880,,,,,,Schaal van 10000 Meters,,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/57 Valkenswaard-3.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7301239 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//51/70/18/51701841780159298214580840935383388045.jpg/mode/1up,
352,[1926],2,57 - VALKENSWAARD 3,57,Top. Inrichting,,1926,,,,,,,Schaal van 10000 Meter,,,2,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/57 Valkenswaard-3.jpg,-,,,,,,,
468,[1949],3,57 - VALKENSWAARD OOST,57,,,1949,,,,,,,,Alg. Dienst Rijkswaterstaat,Topografische Dienst,3,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/57 Valkenswaard-Oost.jpg,-,,,,,,,
942,1963,3BIS,57 - VALKENSWAARD OOST,57,,,1960,,1963,,,,,Schaal 1:50000,Rjkswaterstaat Directie Algemene Dienst,Topografische Dienst,3BIS,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/edit_3bis/57 Valkenswaard-Oost.jpg,-,,,,,,,
657,1974,4,57 - VALKENSWAARD OOST,57,,,1973,,1974,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,TRUE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/57 Valkenswaard-Oost-1.jpg,-,,,,,,,
924,1986,5,57 - VALKENSWAARD OOST,57,"meetkundige dienst, delft",,,,1986,,1985,1973,"Topografische kaart 1973, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1985","Topografische Dienst, Emmen",5,TRUE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/57 Valkenswaard-Oost-1.jpg,-,,,,,,,
658,1974,4,57 - VALKENSWAARD OOST - bijkrt.h.w.,57,,,,,1974,,,,,,,,4,FALSE,FALSE,TRUE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/57 Valkenswaard-Oost-2.jpg,-,,,,,,,
